rank,lemma,pos,total_count,doc_frequency,is_stopword,is_proper_noun
7895,Almanac,PROPN,8,1,0,1
7896,Keith,PROPN,8,1,0,1
7897,frugality,NOUN,8,1,0,0
7898,Vernon,PROPN,8,1,0,1
7899,Whitefield,PROPN,8,1,0,1
7900,Albany,PROPN,8,2,0,1
7901,satire,NOUN,8,2,0,0
7902,Carolina,PROPN,8,2,0,1
7903,Cato,PROPN,8,2,0,1
7904,drugstore,NOUN,8,1,0,0
7905,Biloxi,PROPN,8,1,0,1
7906,incessant,ADJ,8,2,0,0
7907,laborer,NOUN,8,1,0,0
7908,hickory,NOUN,8,1,0,0
7909,hoo,PROPN,8,1,0,1
7910,alder,NOUN,8,1,0,0
7911,kernel,NOUN,8,1,0,0
7912,shiner,NOUN,8,1,0,0
7913,inlet,NOUN,8,1,0,0
7914,Unsatisfactory,PROPN,7,1,0,1
7915,Edith,PROPN,7,1,0,1
7916,Bergler,PROPN,7,1,0,1
7917,Salzburg,PROPN,7,1,0,1
7918,marzipan,NOUN,7,1,0,0
7919,Rel,PROPN,7,1,0,1
7920,Du,PROPN,7,1,0,1
7921,Borovsky,PROPN,7,1,0,1
7922,Ehrenfelds,PROPN,7,1,0,1
7923,Nelly,PROPN,7,1,0,1
7924,skating,NOUN,7,2,0,0
7925,Fairy,PROPN,7,3,0,1
7926,second,ADV,7,3,0,0
7927,sweetly,ADV,7,3,0,0
7928,practice,VERB,7,3,0,0
7929,protestant,NOUN,7,3,0,0
7930,schoolfellow,NOUN,7,3,0,0
7931,Berlin,PROPN,7,4,0,1
7932,postman,NOUN,7,4,0,0
7933,stitch,NOUN,7,3,0,0
7934,snail,NOUN,7,3,0,0
7935,telegram,NOUN,7,4,0,0
7936,veal,NOUN,7,3,0,0
7937,Meeting,PROPN,7,3,0,1
7938,tweed,NOUN,7,4,0,0
7939,Contents,PROPN,7,4,0,1
7940,clink,VERB,7,3,0,0
7941,W,PROPN,7,3,0,1
7942,park,NOUN,7,4,0,0
7943,lottery,NOUN,7,3,0,0
7944,tablecloth,NOUN,7,4,0,0
7945,festival,NOUN,7,5,0,0
7946,sketch,NOUN,7,5,0,0
7947,laughing,NOUN,7,4,0,0
7948,father,PROPN,7,3,0,1
7949,key,ADJ,7,2,0,0
7950,conquest,NOUN,7,2,0,0
7951,resort,NOUN,7,5,0,0
7952,housewife,NOUN,7,3,0,0
7953,People,PROPN,7,4,0,1
7954,Academy,PROPN,7,5,0,1
7955,parting,NOUN,7,4,0,0
7956,mealtime,NOUN,7,5,0,0
7957,superstitious,ADJ,7,4,0,0
7958,indignant,ADJ,7,5,0,0
7959,peel,NOUN,7,5,0,0
7960,summon,VERB,7,5,0,0
7961,whim,NOUN,7,6,0,0
7962,Release,PROPN,7,7,0,1
7963,gem,NOUN,7,4,0,0
7964,relationship,NOUN,7,6,0,0
7965,Burgundy,PROPN,7,4,0,1
7966,tourist,NOUN,7,4,0,0
7967,top,VERB,7,5,0,0
7968,undressed,ADJ,7,6,0,0
7969,catch,NOUN,7,7,0,0
7970,Edgar,PROPN,7,4,0,1
7971,muddle,NOUN,7,6,0,0
7972,seventh,ADJ,7,5,0,0
7973,tenant,NOUN,7,5,0,0
7974,ending,NOUN,7,6,0,0
7975,dust,VERB,7,5,0,0
7976,select,ADJ,7,5,0,0
7977,affectionately,ADV,7,6,0,0
7978,Outer,PROPN,7,2,0,1
7979,thinker,NOUN,7,4,0,0
7980,Saturdays,PROPN,7,3,0,1
7981,infuriate,VERB,7,5,0,0
7982,surgeon,NOUN,7,6,0,0
7983,grey,VERB,7,5,0,0
7984,specially,ADV,7,5,0,0
7985,hidden,ADJ,7,5,0,0
7986,wet,NOUN,7,4,0,0
7987,thoughtless,ADJ,7,5,0,0
7988,insight,NOUN,7,6,0,0
7989,vex,VERB,7,5,0,0
7990,sin,VERB,7,5,0,0
7991,predict,VERB,7,5,0,0
7992,limp,ADJ,7,5,0,0
7993,ache,NOUN,7,5,0,0
7994,horsehair,NOUN,7,5,0,0
7995,fraud,NOUN,7,4,0,0
7996,Act,PROPN,7,5,0,1
7997,racing,NOUN,7,5,0,0
7998,turf,NOUN,7,6,0,0
7999,greatness,NOUN,7,5,0,0
8000,administer,VERB,7,5,0,0
8001,illegitimate,ADJ,7,6,0,0
8002,sometime,ADV,7,6,1,0
8003,burial,NOUN,7,5,0,0
8004,distraction,NOUN,7,5,0,0
8005,offender,NOUN,7,5,0,0
8006,unhappiness,NOUN,7,4,0,0
8007,bay,PROPN,7,4,0,1
8008,rug,NOUN,7,5,0,0
8009,fortify,VERB,7,6,0,0
8010,Mountain,PROPN,7,2,0,1
8011,inquisitive,ADJ,7,5,0,0
8012,exaggerated,ADJ,7,5,0,0
8013,detestable,ADJ,7,5,0,0
8014,tolerably,ADV,7,6,0,0
8015,limp,VERB,7,4,0,0
8016,newcomer,NOUN,7,5,0,0
8017,b,PROPN,7,4,0,1
8018,adherent,NOUN,7,4,0,0
8019,ironical,ADJ,7,3,0,0
8020,reverently,ADV,7,6,0,0
8021,affectionate,VERB,7,6,0,0
8022,Terms,PROPN,7,7,0,1
8023,PROJECT,PROPN,7,7,0,1
8024,Redistributing,PROPN,7,7,0,1
8025,PGLAF,PROPN,7,7,0,1
8026,copyright,ADJ,7,7,0,0
8027,access,VERB,7,7,0,0
8028,unlink,VERB,7,7,0,0
8029,detach,NOUN,7,7,0,0
8030,binary,ADJ,7,7,0,0
8031,nonproprietary,ADJ,7,7,0,0
8032,processing,NOUN,7,7,0,0
8033,hypertext,NOUN,7,7,0,0
8034,transcribe,VERB,7,7,0,0
8035,proofread,ADV,7,7,0,0
8036,inaccurate,NOUN,7,7,0,0
8037,infringement,NOUN,7,7,0,0
8038,DISCLAIMER,PROPN,7,7,0,1
8039,DAMAGES,PROPN,7,7,0,1
8040,Replacement,PROPN,7,7,0,1
8041,Refund,PROPN,7,7,0,1
8042,STRICT,PROPN,7,7,0,1
8043,LIABILITY,PROPN,7,7,0,1
8044,CONTRACT,PROPN,7,7,0,1
8045,provided,NOUN,7,7,0,0
8046,PARAGRAPH,PROPN,7,7,0,1
8047,FOUNDATION,PROPN,7,7,0,1
8048,TRADEMARK,PROPN,7,7,0,1
8049,OWNER,PROPN,7,7,0,1
8050,distributor,NOUN,7,7,0,0
8051,liable,NOUN,7,7,0,0
8052,ACTUAL,PROPN,7,7,0,1
8053,DIRECT,PROPN,7,7,0,1
8054,INDIRECT,PROPN,7,7,0,1
8055,CONSEQUENTIAL,PROPN,7,7,0,1
8056,PUNITIVE,PROPN,7,7,0,1
8057,incidental,ADV,7,7,0,0
8058,damages,ADJ,7,7,0,0
8059,such,NOUN,7,7,1,0
8060,DAMAGE,PROPN,7,7,0,1
8061,REPLACEMENT,PROPN,7,7,0,1
8062,as,X,7,7,1,0
8063,NO,PROPN,7,7,1,1
8064,EXPRESS,PROPN,7,7,0,1
8065,implied,NOUN,7,7,0,0
8066,MERCHANTABILITY,PROPN,7,7,0,1
8067,FITNESS,PROPN,7,7,0,1
8068,PURPOSE,PROPN,7,7,0,1
8069,invalidity,NOUN,7,7,0,0
8070,unenforceability,NOUN,7,7,0,0
8071,void,VERB,7,7,0,0
8072,INDEMNITY,PROPN,7,7,0,1
8073,indemnify,VERB,7,7,0,0
8074,deletion,NOUN,7,7,0,0
8075,Sections,PROPN,7,7,0,1
8076,profit,ADJ,7,7,0,0
8077,Internal,PROPN,7,7,0,1
8078,Revenue,PROPN,7,7,0,1
8079,EIN,PROPN,7,7,0,1
8080,deductible,ADJ,7,7,0,0
8081,Watchung,PROPN,7,7,0,1
8082,Montclair,PROPN,7,7,0,1
8083,NJ,PROPN,7,7,0,1
8084,USA,PROPN,7,7,0,1
8085,Donations,PROPN,7,7,0,1
8086,outdated,ADJ,7,7,0,0
8087,IRS,PROPN,7,7,0,1
8088,paperwork,NOUN,7,7,0,0
8089,SEND,PROPN,7,7,0,1
8090,prohibition,NOUN,7,7,0,0
8091,online,ADJ,7,7,0,0
8092,Hart,PROPN,7,7,0,1
8093,originator,NOUN,7,7,0,0
8094,PG,PROPN,7,7,0,1
8095,newsletter,NOUN,7,7,0,0
8096,memo,NOUN,7,1,0,0
8097,Wedekind,PROPN,7,1,0,1
8098,pageant,NOUN,7,1,0,0
8099,Percy,PROPN,7,1,0,1
8100,mulligatawny,NOUN,7,1,0,0
8101,skipper,VERB,7,1,0,0
8102,Turles,PROPN,7,1,0,1
8103,Wilkins,PROPN,7,1,0,1
8104,POLICEMAN,PROPN,7,1,0,1
8105,prospectus,NOUN,7,1,0,0
8106,pothook,NOUN,7,1,0,0
8107,Molly,PROPN,7,2,0,1
8108,Macbeth,PROPN,7,2,0,1
8109,Devil,PROPN,7,2,0,1
8110,reminiscently,ADV,7,2,0,0
8111,unbelief,NOUN,7,3,0,0
8112,hopping,NOUN,7,3,0,0
8113,ow,VERB,7,3,0,0
8114,Ginger,PROPN,7,2,0,1
8115,coax,VERB,7,4,0,0
8116,parrot,NOUN,7,3,0,0
8117,runner,NOUN,7,3,0,0
8118,blowsy,NOUN,7,3,0,0
8119,fennel,NOUN,7,2,0,0
8120,schoolchildren,NOUN,7,3,0,0
8121,oilstove,NOUN,7,2,0,0
8122,scissor,NOUN,7,4,0,0
8123,nosy,ADJ,7,2,0,0
8124,snuff,NOUN,7,2,0,0
8125,bleeding,NOUN,7,3,0,0
8126,unto,ADP,7,4,0,0
8127,Columbus,PROPN,7,4,0,1
8128,forgiveness,NOUN,7,4,0,0
8129,starling,NOUN,7,3,0,0
8130,east,ADJ,7,3,0,0
8131,chapel,NOUN,7,3,0,0
8132,pry,VERB,7,4,0,0
8133,mutton,NOUN,7,4,0,0
8134,periodically,ADV,7,4,0,0
8135,unbearably,ADV,7,3,0,0
8136,tiredness,NOUN,7,4,0,0
8137,fume,NOUN,7,5,0,0
8138,spur,NOUN,7,4,0,0
8139,via,ADP,7,4,1,0
8140,controversy,NOUN,7,4,0,0
8141,manoeuvre,VERB,7,4,0,0
8142,mess,VERB,7,4,0,0
8143,trudge,VERB,7,5,0,0
8144,confidentially,ADV,7,5,0,0
8145,sleepless,ADJ,7,4,0,0
8146,Dat,PROPN,7,3,0,1
8147,bookie,NOUN,7,3,0,0
8148,pennyworth,NOUN,7,4,0,0
8149,real,ADV,7,4,0,0
8150,upside,ADV,7,4,0,0
8151,vous,ADJ,7,4,0,0
8152,womb,NOUN,7,4,0,0
8153,hypocrite,NOUN,7,3,0,0
8154,nagging,NOUN,7,5,0,0
8155,strand,NOUN,7,6,0,0
8156,blonde,ADJ,7,3,0,0
8157,falter,VERB,7,5,0,0
8158,grey,PROPN,7,5,0,1
8159,lapel,NOUN,7,4,0,0
8160,spontaneously,ADV,7,5,0,0
8161,focus,NOUN,7,4,0,0
8162,slummy,ADJ,7,4,0,0
8163,aloof,ADJ,7,4,0,0
8164,scrape,VERB,7,5,0,0
8165,gaze,NOUN,7,4,0,0
8166,species,NOUN,7,6,0,0
8167,inexperienced,ADJ,7,5,0,0
8168,gnarl,VERB,7,5,0,0
8169,vividness,NOUN,7,4,0,0
8170,damp,VERB,7,6,0,0
8171,foam,NOUN,7,4,0,0
8172,tow,NOUN,7,3,0,0
8173,slit,VERB,7,5,0,0
8174,Number,PROPN,7,5,0,1
8175,cope,VERB,7,5,0,0
8176,roast,VERB,7,5,0,0
8177,victorious,ADJ,7,5,0,0
8178,talking,NOUN,7,4,0,0
8179,confide,VERB,7,2,0,0
8180,exaggeration,NOUN,7,4,0,0
8181,coldness,NOUN,7,5,0,0
8182,bewilder,VERB,7,3,0,0
8183,brown,NOUN,7,5,0,0
8184,hopefully,ADV,7,5,0,0
8185,shin,NOUN,7,3,0,0
8186,sore,NOUN,7,4,0,0
8187,collapse,NOUN,7,6,0,0
8188,root,VERB,7,5,0,0
8189,armful,NOUN,7,6,0,0
8190,spongy,ADJ,7,4,0,0
8191,weary,VERB,7,5,0,0
8192,lousy,ADJ,7,3,0,0
8193,earning,NOUN,7,5,0,0
8194,hawker,NOUN,7,3,0,0
8195,apathy,NOUN,7,5,0,0
8196,pit,NOUN,7,4,0,0
8197,doleful,ADJ,7,6,0,0
8198,Tower,PROPN,7,3,0,1
8199,darn,VERB,7,5,0,0
8200,whisky,ADJ,7,3,0,0
8201,Garden,PROPN,7,5,0,1
8202,beak,NOUN,7,5,0,0
8203,damnable,ADJ,7,5,0,0
8204,spinster,NOUN,7,2,0,0
8205,reporter,NOUN,7,4,0,0
8206,disapproval,NOUN,7,5,0,0
8207,drivel,NOUN,7,4,0,0
8208,evoke,VERB,7,5,0,0
8209,hack,NOUN,7,5,0,0
8210,companionship,NOUN,7,5,0,0
8211,parlour,NOUN,7,4,0,0
8212,L,PROPN,7,4,0,1
8213,worldly,ADJ,7,4,0,0
8214,reverent,ADJ,7,6,0,0
8215,whiff,NOUN,7,5,0,0
8216,shrubbery,NOUN,7,4,0,0
8217,conservative,ADJ,7,6,0,0
8218,settlement,NOUN,7,4,0,0
8219,wearily,ADV,7,5,0,0
8220,abhorrence,NOUN,7,2,0,0
8221,calm,NOUN,7,6,0,0
8222,equivalent,NOUN,7,5,0,0
8223,inwardly,ADV,7,4,0,0
8224,sweep,NOUN,7,5,0,0
8225,precedent,NOUN,7,7,0,0
8226,scare,VERB,7,4,0,0
8227,detachment,NOUN,7,7,0,0
8228,veil,VERB,7,6,0,0
8229,sallow,ADJ,7,3,0,0
8230,pain,VERB,7,5,0,0
8231,impel,VERB,7,5,0,0
8232,fester,VERB,7,5,0,0
8233,abortive,ADJ,7,6,0,0
8234,lumpy,ADJ,7,4,0,0
8235,powerless,ADJ,7,6,0,0
8236,strengthen,VERB,7,6,0,0
8237,mystical,ADJ,7,3,0,0
8238,west,ADJ,7,5,0,0
8239,combat,NOUN,7,4,0,0
8240,entangle,VERB,7,7,0,0
8241,hideously,ADV,7,5,0,0
8242,telling,NOUN,7,5,0,0
8243,terrifying,ADJ,7,4,0,0
8244,flicker,VERB,7,5,0,0
8245,Hitherto,PROPN,7,6,0,1
8246,tremor,NOUN,7,5,0,0
8247,plump,ADJ,7,4,0,0
8248,frank,ADJ,7,5,0,0
8249,military,NOUN,7,7,0,0
8250,skilfully,ADV,7,6,0,0
8251,saw,NOUN,7,5,0,0
8252,temperament,NOUN,7,6,0,0
8253,skilly,ADV,7,2,0,0
8254,huddle,VERB,7,6,0,0
8255,roof,VERB,7,5,0,0
8256,yelp,NOUN,7,4,0,0
8257,imaginable,ADJ,7,6,0,0
8258,silvery,ADJ,7,4,0,0
8259,walnut,NOUN,7,4,0,0
8260,sluggish,ADJ,7,4,0,0
8261,scoop,VERB,7,4,0,0
8262,quart,ADJ,7,4,0,0
8263,pheasant,NOUN,7,4,0,0
8264,blissful,ADJ,7,4,0,0
8265,sevenpence,NOUN,7,2,0,0
8266,glassy,NOUN,7,5,0,0
8267,saunter,VERB,7,4,0,0
8268,clink,NOUN,7,3,0,0
8269,bunk,NOUN,7,4,0,0
8270,dishonest,ADJ,7,7,0,0
8271,notorious,ADJ,7,5,0,0
8272,peal,NOUN,7,5,0,0
8273,red,PROPN,7,7,0,1
8274,hairy,ADJ,7,5,0,0
8275,tuft,NOUN,7,5,0,0
8276,geranium,NOUN,7,3,0,0
8277,bedstead,NOUN,7,5,0,0
8278,packing,NOUN,7,4,0,0
8279,flop,VERB,7,5,0,0
8280,remoter,NOUN,7,6,0,0
8281,roaring,NOUN,7,4,0,0
8282,obstruct,VERB,7,3,0,0
8283,swirl,VERB,7,6,0,0
8284,laden,ADJ,7,7,0,0
8285,booze,VERB,7,3,0,0
8286,Poetry,PROPN,7,5,0,1
8287,pigsty,NOUN,7,5,0,0
8288,Grand,PROPN,7,7,0,1
8289,Magazine,PROPN,7,3,0,1
8290,bass,NOUN,7,7,0,0
8291,dearly,ADV,7,3,0,0
8292,rolling,ADJ,7,7,0,0
8293,undisturbed,ADJ,7,7,0,0
8294,menace,VERB,7,5,0,0
8295,whoop,NOUN,7,4,0,0
8296,miner,NOUN,7,5,0,0
8297,deafening,ADJ,7,5,0,0
8298,wild,NOUN,7,5,0,0
8299,homeless,ADJ,7,5,0,0
8300,destitute,ADJ,7,4,0,0
8301,enforce,VERB,7,4,0,0
8302,downstair,NOUN,7,5,0,0
8303,befall,VERB,7,4,0,0
8304,despairing,ADJ,7,5,0,0
8305,Lady,PROPN,7,5,0,1
8306,collector,NOUN,7,6,0,0
8307,unutterable,ADJ,7,5,0,0
8308,respective,ADJ,7,3,0,0
8309,forty,NOUN,7,4,0,0
8310,Pacific,PROPN,7,4,0,1
8311,beneficent,ADJ,7,4,0,0
8312,succumb,VERB,7,6,0,0
8313,unanswerable,ADJ,7,5,0,0
8314,prompt,VERB,7,6,0,0
8315,hast,PROPN,7,5,0,1
8316,Chronicle,PROPN,7,3,0,1
8317,nod,NOUN,7,4,0,0
8318,primarily,ADV,7,3,0,0
8319,popularity,NOUN,7,4,0,0
8320,outburst,NOUN,7,5,0,0
8321,principally,ADV,7,4,0,0
8322,outrage,NOUN,7,5,0,0
8323,muse,VERB,7,5,0,0
8324,bustle,NOUN,7,7,0,0
8325,melancholy,NOUN,7,4,0,0
8326,pretentious,ADJ,7,5,0,0
8327,puzzle,NOUN,7,5,0,0
8328,respond,VERB,7,5,0,0
8329,glaze,VERB,7,6,0,0
8330,mindedness,NOUN,7,3,0,0
8331,rumour,VERB,7,6,0,0
8332,forcibly,ADV,7,5,0,0
8333,dying,NOUN,7,5,0,0
8334,intent,NOUN,7,6,0,0
8335,brink,NOUN,7,4,0,0
8336,realization,NOUN,7,6,0,0
8337,refreshment,NOUN,7,3,0,0
8338,swiftness,NOUN,7,4,0,0
8339,enlarge,VERB,7,7,0,0
8340,docile,ADJ,7,5,0,0
8341,weariness,NOUN,7,6,0,0
8342,Manor,PROPN,7,1,0,1
8343,Animalism,PROPN,7,1,0,1
8344,knoll,NOUN,7,2,0,0
8345,sunday,NOUN,7,6,0,0
8346,brood,NOUN,7,3,0,0
8347,welfare,NOUN,7,4,0,0
8348,stack,VERB,7,4,0,0
8349,stun,VERB,7,6,0,0
8350,disagreement,NOUN,7,5,0,0
8351,faction,NOUN,7,4,0,0
8352,baying,NOUN,7,5,0,0
8353,ploughing,NOUN,7,4,0,0
8354,fence,VERB,7,3,0,0
8355,Derby,PROPN,7,4,0,1
8356,minimum,NOUN,7,5,0,0
8357,confinement,NOUN,7,5,0,0
8358,overnight,ADV,7,5,0,0
8359,lamb,NOUN,7,5,0,0
8360,awe,NOUN,7,5,0,0
8361,worthless,ADJ,7,7,0,0
8362,scorn,VERB,7,6,0,0
8363,triumphant,ADJ,7,7,0,0
8364,bankrupt,ADJ,7,4,0,0
8365,sty,NOUN,7,4,0,0
8366,perspective,NOUN,7,5,0,0
8367,gale,NOUN,7,3,0,0
8368,thickly,ADV,7,6,0,0
8369,decree,VERB,7,6,0,0
8370,amazement,NOUN,7,6,0,0
8371,bruise,VERB,7,6,0,0
8372,Terror,PROPN,7,3,0,1
8373,completion,NOUN,7,3,0,0
8374,counsel,VERB,7,5,0,0
8375,punctually,ADV,7,4,0,0
8376,booming,NOUN,7,6,0,0
8377,IX,PROPN,7,4,0,1
8378,healing,NOUN,7,5,0,0
8379,reduction,NOUN,7,3,0,0
8380,spontaneous,ADJ,7,4,0,0
8381,poultry,NOUN,7,4,0,0
8382,removal,NOUN,7,5,0,0
8383,crate,NOUN,7,3,0,0
8384,generate,VERB,7,6,0,0
8385,mingled,ADJ,7,5,0,0
8386,assuredly,ADV,7,2,0,0
8387,prophetic,ADJ,7,3,0,0
8388,conceit,NOUN,7,5,0,0
8389,commonplace,NOUN,7,6,0,0
8390,interpretation,NOUN,7,4,0,0
8391,falsehood,NOUN,7,4,0,0
8392,falsely,ADV,7,5,0,0
8393,facetious,ADJ,7,5,0,0
8394,incur,VERB,7,5,0,0
8395,commence,NOUN,7,4,0,0
8396,analogy,NOUN,7,4,0,0
8397,involuntary,ADJ,7,4,0,0
8398,immortality,NOUN,7,4,0,0
8399,effect,VERB,7,5,0,0
8400,joke,VERB,7,3,0,0
8401,mine,ADJ,7,4,1,0
8402,benefit,VERB,7,6,0,0
8403,individually,ADV,7,5,0,0
8404,deter,VERB,7,3,0,0
8405,assertion,NOUN,7,6,0,0
8406,entreaty,NOUN,7,4,0,0
8407,sweeper,NOUN,7,1,0,0
8408,memsahib,NOUN,7,1,0,0
8409,pagri,NOUN,7,1,0,0
8410,Thakin,PROPN,7,1,0,1
8411,Christians,PROPN,7,2,0,1
8412,Policemen,PROPN,7,2,0,1
8413,Yi,PROPN,7,2,0,1
8414,snipe,NOUN,7,2,0,0
8415,opium,NOUN,7,3,0,0
8416,adjust,VERB,7,3,0,0
8417,waddle,VERB,7,3,0,0
8418,missionary,NOUN,7,3,0,0
8419,lout,NOUN,7,4,0,0
8420,debauchery,NOUN,7,4,0,0
8421,knot,VERB,7,4,0,0
8422,clank,NOUN,7,3,0,0
8423,sluttish,ADJ,7,3,0,0
8424,evaporate,VERB,7,5,0,0
8425,posture,NOUN,7,4,0,0
8426,rotate,VERB,7,2,0,0
8427,infantry,NOUN,7,4,0,0
8428,superior,NOUN,7,5,0,0
8429,male,NOUN,7,4,0,0
8430,yellow,NOUN,7,5,0,0
8431,cave,VERB,7,4,0,0
8432,plague,NOUN,7,5,0,0
8433,passive,ADJ,7,5,0,0
8434,magical,ADJ,7,5,0,0
8435,dribble,VERB,7,5,0,0
8436,grease,VERB,7,4,0,0
8437,prevalent,ADJ,7,5,0,0
8438,eyeball,NOUN,7,5,0,0
8439,climax,NOUN,7,3,0,0
8440,robe,NOUN,7,4,0,0
8441,jostle,VERB,7,5,0,0
8442,intricate,ADJ,7,4,0,0
8443,agonizing,ADJ,7,3,0,0
8444,trail,NOUN,7,3,0,0
8445,arab,ADJ,7,2,0,0
8446,riding,NOUN,7,4,0,0
8447,parasite,NOUN,7,3,0,0
8448,enumerate,VERB,7,6,0,0
8449,friction,NOUN,7,4,0,0
8450,villain,NOUN,7,3,0,0
8451,due,ADP,7,6,1,0
8452,blond,ADJ,7,5,0,0
8453,scum,NOUN,7,4,0,0
8454,criticize,VERB,7,6,0,0
8455,concede,VERB,7,7,0,0
8456,gorge,VERB,7,4,0,0
8457,butt,NOUN,7,3,0,0
8458,handed,ADJ,7,5,0,0
8459,stare,NOUN,7,4,0,0
8460,listening,NOUN,7,5,0,0
8461,aloft,ADV,7,4,0,0
8462,garish,ADJ,7,4,0,0
8463,creed,NOUN,7,4,0,0
8464,Ocean,PROPN,7,4,0,1
8465,sweeping,ADJ,7,7,0,0
8466,mushroom,NOUN,7,5,0,0
8467,chinless,ADJ,7,3,0,0
8468,wring,VERB,7,6,0,0
8469,grovel,VERB,7,5,0,0
8470,sprout,VERB,7,5,0,0
8471,darkish,ADJ,7,3,0,0
8472,underfoot,NOUN,7,4,0,0
8473,marching,NOUN,7,4,0,0
8474,freight,NOUN,7,3,0,0
8475,remoteness,NOUN,7,4,0,0
8476,peg,VERB,7,4,0,0
8477,lustrous,ADJ,7,3,0,0
8478,shadowy,ADJ,7,6,0,0
8479,shorten,VERB,7,6,0,0
8480,folly,ADJ,7,4,0,0
8481,daunt,VERB,7,4,0,0
8482,murderous,ADJ,7,5,0,0
8483,heartless,ADJ,7,3,0,0
8484,swab,VERB,7,4,0,0
8485,truthful,ADJ,7,4,0,0
8486,tangle,VERB,7,5,0,0
8487,gracefully,ADV,7,7,0,0
8488,intensely,ADV,7,5,0,0
8489,alibi,NOUN,7,3,0,0
8490,freshly,ADV,7,4,0,0
8491,rustle,NOUN,7,6,0,0
8492,evade,VERB,7,5,0,0
8493,uninterested,ADJ,7,5,0,0
8494,waxwork,NOUN,7,5,0,0
8495,Zog,PROPN,7,1,0,1
8496,Nailer,PROPN,7,1,0,1
8497,Dump,PROPN,7,1,0,1
8498,Witchett,PROPN,7,1,0,1
8499,Hesperides,PROPN,7,2,0,1
8500,bullfinch,NOUN,7,2,0,0
8501,Donovan,PROPN,7,2,0,1
8502,Hand,PROPN,7,3,0,1
8503,wasp,NOUN,7,2,0,0
8504,roach,NOUN,7,3,0,0
8505,grub,NOUN,7,3,0,0
8506,squirt,VERB,7,3,0,0
8507,bluebottle,NOUN,7,4,0,0
8508,stockbroker,NOUN,7,2,0,0
8509,Coast,PROPN,7,3,0,1
8510,reed,NOUN,7,3,0,0
8511,till,NOUN,7,2,0,0
8512,fumble,VERB,7,4,0,0
8513,blasted,ADJ,7,3,0,0
8514,WAR,PROPN,7,2,0,1
8515,sixty,ADJ,7,3,1,0
8516,kiosk,NOUN,7,3,0,0
8517,Walpole,PROPN,7,2,0,1
8518,password,NOUN,7,4,0,0
8519,gulp,VERB,7,5,0,0
8520,rainbow,NOUN,7,2,0,0
8521,whack,NOUN,7,2,0,0
8522,sawdust,NOUN,7,4,0,0
8523,courtyard,NOUN,7,4,0,0
8524,essential,NOUN,7,5,0,0
8525,Business,PROPN,7,3,0,1
8526,cosy,ADJ,7,3,0,0
8527,hush,ADJ,7,4,0,0
8528,cultivation,NOUN,7,4,0,0
8529,plus,CCONJ,7,4,0,0
8530,survivor,NOUN,7,4,0,0
8531,Lords,PROPN,7,4,0,1
8532,genteel,ADJ,7,3,0,0
8533,suddenness,NOUN,7,6,0,0
8534,cookery,NOUN,7,4,0,0
8535,draughty,ADJ,7,4,0,0
8536,Front,PROPN,7,3,1,1
8537,seal,NOUN,7,5,0,0
8538,improbable,ADJ,7,6,0,0
8539,alongside,ADV,7,3,0,0
8540,Numéro,PROPN,7,1,0,1
8541,stevedore,NOUN,7,1,0,0
8542,monsieur,X,7,2,0,0
8543,lame,ADJ,7,3,0,0
8544,Rue,PROPN,7,2,0,1
8545,similarly,ADV,7,3,0,0
8546,railing,NOUN,7,3,0,0
8547,attic,NOUN,7,3,0,0
8548,bathing,NOUN,7,5,0,0
8549,haunt,NOUN,7,4,0,0
8550,scour,VERB,7,4,0,0
8551,murky,ADJ,7,5,0,0
8552,clung,ADJ,7,4,0,0
8553,lay,NOUN,7,4,0,0
8554,Chaucer,PROPN,7,4,0,1
8555,XI,PROPN,7,3,0,1
8556,XII,PROPN,7,3,0,1
8557,flake,NOUN,7,4,0,0
8558,cornice,NOUN,7,4,0,0
8559,slither,VERB,7,3,0,0
8560,XV,PROPN,7,3,0,1
8561,XVII,PROPN,7,3,0,1
8562,souvenir,NOUN,7,3,0,0
8563,XIX,PROPN,7,3,0,1
8564,Saint,PROPN,7,6,0,1
8565,perpetuate,VERB,7,3,0,0
8566,madman,NOUN,7,4,0,0
8567,sprinkle,VERB,7,5,0,0
8568,steer,VERB,7,4,0,0
8569,despicable,ADJ,7,5,0,0
8570,unarmed,ADJ,7,4,0,0
8571,Pentagons,PROPN,7,1,0,1
8572,Pentagon,PROPN,7,1,0,1
8573,Geometry,PROPN,7,1,0,1
8574,Grandson,PROPN,7,1,0,1
8575,Solid,PROPN,7,1,0,1
8576,Solids,PROPN,7,1,0,1
8577,existent,ADJ,7,3,0,0
8578,deception,NOUN,7,3,0,0
8579,g,NOUN,7,4,0,0
8580,realm,NOUN,7,5,0,0
8581,ascent,NOUN,7,4,0,0
8582,idiom,NOUN,7,2,0,0
8583,Series,PROPN,7,3,0,1
8584,breeding,NOUN,7,5,0,0
8585,abundant,ADJ,7,4,0,0
8586,nay,INTJ,7,3,0,0
8587,constitute,VERB,7,6,0,0
8588,mockery,NOUN,7,2,0,0
8589,loveliness,NOUN,7,4,0,0
8590,nigh,NOUN,7,4,0,0
8591,wondrous,ADJ,7,1,0,0
8592,Beaufort,PROPN,7,1,0,1
8593,begone,NOUN,7,1,0,0
8594,ramble,NOUN,7,2,0,0
8595,narration,NOUN,7,2,0,0
8596,placid,ADJ,7,2,0,0
8597,fortitude,NOUN,7,3,0,0
